date,areaType,areaCode,areaName,metric,age,deaths,rollingRate,rollingSum
"2020-07-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",0,0,1
"2020-07-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",0,0,0
"2020-07-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",0,0.1,2
"2020-07-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",0,0,1
"2020-07-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",0,0.1,2
"2020-07-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-07-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",1,0,1
"2020-07-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",2,0.3,8
"2020-07-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",1,0.6,17
"2020-07-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",1,1,20
"2020-07-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",3,1.5,21
"2020-07-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",3,2.3,20
"2020-07-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",3,4.8,25
"2020-07-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",14,0.8,112
"2020-07-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",0,0,6
"2020-07-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",0,0,0
"2020-07-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,0
"2020-07-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,0
"2020-07-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0,0
"2020-07-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0,0
"2020-07-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",0,0,0
"2020-07-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",1,0,1
"2020-07-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",0,0,0
"2020-07-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",0,0.1,2
"2020-07-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",0,0.1,2
"2020-07-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",1,0.1,2
"2020-07-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-07-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",0,0,1
"2020-07-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",1,0.3,8
"2020-07-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",4,0.7,19
"2020-07-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",2,1.2,23
"2020-07-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",2,1.4,20
"2020-07-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",4,2.4,21
"2020-07-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",3,5,26
"2020-07-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",16,0.9,118
"2020-07-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",2,0,7
"2020-07-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",0,0,0
"2020-07-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,0
"2020-07-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,0
"2020-07-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0,0
"2020-07-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0,0
"2020-07-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",0,0,0
"2020-07-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",0,0,0
"2020-07-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",0,0,0
"2020-07-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",0,0.1,2
"2020-07-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",0,0.1,2
"2020-07-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",1,0.1,2
"2020-07-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-07-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",0,0.1,2
"2020-07-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",0,0.3,9
"2020-07-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",0,0.6,16
"2020-07-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",2,1.1,21
"2020-07-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",5,1.4,20
"2020-07-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",2,2.6,23
"2020-07-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",2,6,31
"2020-07-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",11,0.9,122
"2020-07-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",1,0,6
"2020-07-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",0,0,1
"2020-07-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,0
"2020-07-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,0
"2020-07-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0,0
"2020-07-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0,0
"2020-07-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",0,0,0
"2020-07-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",0,0,0
"2020-07-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",0,0,1
"2020-07-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",1,0.1,2
"2020-07-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",0,0.1,2
"2020-07-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",0,0,1
"2020-07-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-07-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",0,0.1,2
"2020-07-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",2,0.5,13
"2020-07-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",3,0.9,24
"2020-07-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",5,1.2,23
"2020-07-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",2,1.6,23
"2020-07-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",4,3.1,27
"2020-07-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",3,6.4,33
"2020-07-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",19,1.1,145
"2020-07-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",1,0,7
"2020-07-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",0,0,1
"2020-07-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,0
"2020-07-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,0
"2020-07-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0,0
"2020-07-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0,0
"2020-07-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",0,0,0
"2020-07-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",0,0,0
"2020-07-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",0,0,1
"2020-07-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",1,0,1
"2020-07-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",1,0.1,2
"2020-07-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",0,0.1,2
"2020-07-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-07-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",0,0.1,2
"2020-07-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",0,0.5,14
"2020-07-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",2,0.9,26
"2020-07-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",7,1.1,21
"2020-07-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",2,1.7,25
"2020-07-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",3,3.2,28
"2020-07-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",4,6.2,32
"2020-07-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",18,1.1,148
"2020-07-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",2,0,7
"2020-07-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",0,0,1
"2020-07-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,0
"2020-07-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,0
"2020-07-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0,0
"2020-07-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0,0
"2020-07-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",0,0,0
"2020-07-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",0,0,0
"2020-07-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",0,0,1
"2020-07-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",0,0,0
"2020-07-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",0,0.1,2
"2020-07-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",0,0.1,3
"2020-07-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-07-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",0,0.1,3
"2020-07-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",1,0.5,15
"2020-07-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",5,0.9,25
"2020-07-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",2,0.9,18
"2020-07-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",4,1.8,26
"2020-07-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",3,4,35
"2020-07-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",7,6.2,32
"2020-07-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",22,1.1,154
"2020-07-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",0,0,7
"2020-07-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",0,0,1
"2020-07-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,0
"2020-07-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,0
"2020-07-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0,0
"2020-07-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0,0
"2020-07-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",0,0,0
"2020-07-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",0,0,0
"2020-07-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",0,0,1
"2020-07-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",0,0,0
"2020-07-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",0,0.1,3
"2020-07-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",0,0.1,3
"2020-07-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-07-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",0,0.1,3
"2020-07-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",2,0.6,17
"2020-07-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",2,0.8,23
"2020-07-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",1,0.9,17
"2020-07-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",3,1.9,28
"2020-07-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",1,4.2,37
"2020-07-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",3,7.5,39
"2020-07-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",12,1.2,164
"2020-07-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",0,0,8
"2020-07-11",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",0,0,1
"2020-07-11",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,0
"2020-07-11",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,0
"2020-07-11",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0,1
"2020-07-11",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0,0
"2020-07-11",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",0,0,0
"2020-07-11",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",0,0,0
"2020-07-11",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",0,0,1
"2020-07-11",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",0,0,0
"2020-07-11",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",1,0.1,3
"2020-07-11",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",0,0.1,5
"2020-07-11",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-07-11",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",1,0.1,4
"2020-07-11",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",2,0.6,17
"2020-07-11",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",3,0.9,26
"2020-07-11",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",4,1.1,21
"2020-07-11",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",2,1.8,26
"2020-07-11",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",4,4.5,40
"2020-07-11",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",4,7.5,39
"2020-07-11",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",20,1.3,173
"2020-07-11",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",1,0,11
"2020-07-10",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",0,0.1,2
"2020-07-10",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,0
"2020-07-10",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,0
"2020-07-10",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0,1
"2020-07-10",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0,0
"2020-07-10",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",0,0,0
"2020-07-10",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",0,0,0
"2020-07-10",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",0,0.1,2
"2020-07-10",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",0,0,0
"2020-07-10",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",0,0.1,4
"2020-07-10",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",1,0.2,7
"2020-07-10",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-07-10",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",1,0.1,3
"2020-07-10",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",2,0.6,16
"2020-07-10",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",1,0.8,23
"2020-07-10",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",0,1.2,23
"2020-07-10",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",2,2,29
"2020-07-10",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",6,4.5,40
"2020-07-10",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",8,8.7,45
"2020-07-10",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",20,1.3,179
"2020-07-10",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",1,0,16
"2020-07-09",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",1,0.1,2
"2020-07-09",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,0
"2020-07-09",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,0
"2020-07-09",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0,1
"2020-07-09",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0,0
"2020-07-09",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",0,0,0
"2020-07-09",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",0,0,0
"2020-07-09",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",1,0.1,2
"2020-07-09",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",0,0,0
"2020-07-09",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",0,0.1,4
"2020-07-09",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",0,0.2,6
"2020-07-09",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-07-09",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",0,0.1,3
"2020-07-09",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",4,0.5,15
"2020-07-09",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",8,0.8,22
"2020-07-09",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",4,1.3,26
"2020-07-09",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",8,2.3,33
"2020-07-09",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",6,5.1,45
"2020-07-09",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",4,7.9,41
"2020-07-09",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",34,1.4,185
"2020-07-09",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",2,0,15
"2020-07-08",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",0,0.1,2
"2020-07-08",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,0
"2020-07-08",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,0
"2020-07-08",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0,1
"2020-07-08",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0,0
"2020-07-08",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",0,0,1
"2020-07-08",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",0,0,0
"2020-07-08",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",0,0.1,2
"2020-07-08",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",0,0,0
"2020-07-08",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",0,0.2,6
"2020-07-08",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",1,0.2,6
"2020-07-08",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-07-08",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",0,0.2,5
"2020-07-08",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",3,0.5,13
"2020-07-08",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",5,0.8,21
"2020-07-08",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",3,1.5,30
"2020-07-08",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",4,2.2,31
"2020-07-08",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",5,4.9,43
"2020-07-08",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",2,8.5,44
"2020-07-08",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",22,1.4,187
"2020-07-08",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",1,0,18
"2020-07-07",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",0,0.1,2
"2020-07-07",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,0
"2020-07-07",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,0
"2020-07-07",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0,1
"2020-07-07",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0,0
"2020-07-07",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",0,0,1
"2020-07-07",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",0,0,0
"2020-07-07",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",0,0.1,2
"2020-07-07",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",0,0,1
"2020-07-07",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",1,0.2,6
"2020-07-07",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",1,0.2,6
"2020-07-07",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-07-07",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",1,0.2,5
"2020-07-07",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",1,0.4,11
"2020-07-07",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",1,0.6,17
"2020-07-07",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",4,1.6,31
"2020-07-07",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",3,2.2,32
"2020-07-07",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",10,4.9,43
"2020-07-07",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",4,8.9,46
"2020-07-07",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",24,1.4,185
"2020-07-07",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",2,0,19
"2020-07-06",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",0,0.1,3
"2020-07-06",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,0
"2020-07-06",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,0
"2020-07-06",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0,1
"2020-07-06",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0,0
"2020-07-06",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",0,0,1
"2020-07-06",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",0,0,0
"2020-07-06",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",0,0.1,3
"2020-07-06",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",0,0,1
"2020-07-06",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",1,0.2,6
"2020-07-06",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",0,0.2,6
"2020-07-06",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-07-06",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",0,0.1,4
"2020-07-06",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",3,0.5,15
"2020-07-06",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",3,0.7,19
"2020-07-06",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",1,2,38
"2020-07-06",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",6,2.4,35
