date,areaType,areaCode,areaName,metric,age,cases,rollingRate,rollingSum
"2020-08-10",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60+",210,7.8,1049
"2020-08-10",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_59",1142,12.2,5208
"2020-08-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_04",17,5.5,181
"2020-08-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"05_09",18,3.8,136
"2020-08-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"10_14",21,4.8,162
"2020-08-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"15_19",33,11.9,367
"2020-08-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"20_24",78,18,627
"2020-08-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"25_29",54,16.5,629
"2020-08-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"30_34",56,15.7,596
"2020-08-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"35_39",58,13.8,515
"2020-08-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"40_44",43,14.3,487
"2020-08-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"45_49",43,10.9,405
"2020-08-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"50_54",30,10.5,410
"2020-08-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"55_59",34,8.3,304
"2020-08-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60_64",13,8.2,254
"2020-08-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"65_69",18,5.6,158
"2020-08-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"70_74",11,4.8,133
"2020-08-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"75_79",7,5,98
"2020-08-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"80_84",7,8.6,124
"2020-08-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"85_89",5,13.5,119
"2020-08-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"90+",10,25.3,131
"2020-08-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,unassigned,0,,10
"2020-08-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60+",71,7.6,1017
"2020-08-09",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_59",485,11.3,4829
"2020-08-08",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_04",24,5.6,186
"2020-08-08",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"05_09",20,3.8,133
"2020-08-08",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"10_14",28,4.6,155
"2020-08-08",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"15_19",44,11.8,366
"2020-08-08",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"20_24",61,18.1,630
"2020-08-08",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"25_29",72,16.7,633
"2020-08-08",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"30_34",69,15.3,584
"2020-08-08",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"35_39",61,13.7,510
"2020-08-08",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"40_44",53,14.1,480
"2020-08-08",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"45_49",48,10.8,403
"2020-08-08",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"50_54",38,10.5,409
"2020-08-08",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"55_59",28,7.8,285
"2020-08-08",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60_64",21,8.6,267
"2020-08-08",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"65_69",14,5.4,151
"2020-08-08",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"70_74",19,4.8,134
"2020-08-08",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"75_79",13,5,97
"2020-08-08",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"80_84",13,8.8,126
"2020-08-08",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"85_89",5,13.8,121
"2020-08-08",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"90+",5,23.6,122
"2020-08-08",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,unassigned,1,,12
"2020-08-08",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60+",90,7.6,1018
"2020-08-08",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_59",547,11.2,4786
"2020-08-07",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_04",29,5.4,177
"2020-08-07",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"05_09",26,3.7,130
"2020-08-07",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"10_14",17,4.2,142
"2020-08-07",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"15_19",66,11.6,357
"2020-08-07",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"20_24",92,17.8,621
"2020-08-07",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"25_29",89,15.9,603
"2020-08-07",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"30_34",88,14.9,568
"2020-08-07",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"35_39",79,13.7,510
"2020-08-07",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"40_44",66,13.5,462
"2020-08-07",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"45_49",43,10.4,388
"2020-08-07",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"50_54",64,10.3,404
"2020-08-07",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"55_59",47,7.7,284
"2020-08-07",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60_64",36,8.7,271
"2020-08-07",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"65_69",31,5.6,157
"2020-08-07",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"70_74",15,4.4,121
"2020-08-07",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"75_79",18,4.6,90
"2020-08-07",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"80_84",17,8.4,121
"2020-08-07",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"85_89",22,14.2,125
"2020-08-07",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"90+",13,22.8,118
"2020-08-07",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,unassigned,7,,11
"2020-08-07",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60+",152,7.4,1003
"2020-08-07",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_59",713,10.9,4657
"2020-08-06",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_04",24,5,165
"2020-08-06",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"05_09",24,3.3,118
"2020-08-06",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"10_14",24,4.1,138
"2020-08-06",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"15_19",62,10.7,332
"2020-08-06",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"20_24",98,17,593
"2020-08-06",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"25_29",110,14.9,565
"2020-08-06",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"30_34",99,14,535
"2020-08-06",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"35_39",98,13.1,488
"2020-08-06",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"40_44",74,13.2,450
"2020-08-06",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"45_49",72,10.7,396
"2020-08-06",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"50_54",78,9.8,384
"2020-08-06",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"55_59",43,7.7,281
"2020-08-06",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60_64",42,8.2,256
"2020-08-06",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"65_69",29,5.1,142
"2020-08-06",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"70_74",21,4.5,125
"2020-08-06",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"75_79",15,4.2,82
"2020-08-06",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"80_84",21,8.5,122
"2020-08-06",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"85_89",19,14,123
"2020-08-06",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"90+",28,22.6,117
"2020-08-06",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,unassigned,0,,8
"2020-08-06",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60+",175,7.2,967
"2020-08-06",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_59",806,10.4,4453
"2020-08-05",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_04",26,5,166
"2020-08-05",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"05_09",13,3.1,108
"2020-08-05",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"10_14",28,4.1,138
"2020-08-05",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"15_19",52,10.5,325
"2020-08-05",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"20_24",106,16.9,588
"2020-08-05",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"25_29",107,14.1,535
"2020-08-05",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"30_34",87,14,532
"2020-08-05",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"35_39",80,12.7,474
"2020-08-05",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"40_44",95,13.3,455
"2020-08-05",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"45_49",65,10.5,392
"2020-08-05",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"50_54",61,9.2,358
"2020-08-05",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"55_59",54,7.7,282
"2020-08-05",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60_64",50,8.1,252
"2020-08-05",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"65_69",26,5.1,143
"2020-08-05",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"70_74",17,4.4,121
"2020-08-05",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"75_79",13,4,78
"2020-08-05",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"80_84",20,7.8,113
"2020-08-05",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"85_89",20,13.4,118
"2020-08-05",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"90+",23,20.9,108
"2020-08-05",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,unassigned,1,,10
"2020-08-05",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60+",169,6.9,933
"2020-08-05",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_59",775,10.2,4363
"2020-08-04",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_04",30,4.8,158
"2020-08-04",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"05_09",16,3.5,124
"2020-08-04",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"10_14",20,4,134
"2020-08-04",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"15_19",59,10.7,331
"2020-08-04",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"20_24",96,16.5,577
"2020-08-04",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"25_29",98,14,532
"2020-08-04",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"30_34",100,14.2,540
"2020-08-04",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"35_39",60,13.4,500
"2020-08-04",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"40_44",79,12.8,438
"2020-08-04",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"45_49",68,11,407
"2020-08-04",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"50_54",71,9.2,360
"2020-08-04",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"55_59",43,7.8,287
"2020-08-04",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60_64",44,7.8,244
"2020-08-04",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"65_69",17,5.1,143
"2020-08-04",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"70_74",23,4.2,117
"2020-08-04",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"75_79",19,4.4,85
"2020-08-04",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"80_84",18,7.4,106
"2020-08-04",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"85_89",29,13.8,121
"2020-08-04",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"90+",32,21.5,111
"2020-08-04",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,unassigned,0,,10
"2020-08-04",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60+",182,6.9,927
"2020-08-04",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_59",740,10.3,4398
"2020-08-03",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_04",31,4.6,152
"2020-08-03",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"05_09",19,3.7,130
"2020-08-03",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"10_14",24,4.2,142
"2020-08-03",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"15_19",51,10.5,324
"2020-08-03",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"20_24",96,16.3,570
"2020-08-03",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"25_29",99,13.5,514
"2020-08-03",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"30_34",97,13.6,516
"2020-08-03",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"35_39",79,13.4,501
"2020-08-03",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"40_44",77,12.1,414
"2020-08-03",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"45_49",66,10.1,377
"2020-08-03",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"50_54",68,8.5,332
"2020-08-03",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"55_59",55,8,295
"2020-08-03",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60_64",48,7.3,227
"2020-08-03",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"65_69",23,5.6,157
"2020-08-03",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"70_74",27,4,111
"2020-08-03",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"75_79",13,4.5,88
"2020-08-03",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"80_84",28,7.7,111
"2020-08-03",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"85_89",19,13,114
"2020-08-03",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"90+",20,18.6,96
"2020-08-03",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,unassigned,1,,12
"2020-08-03",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60+",178,6.7,904
"2020-08-03",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_59",763,10,4279
"2020-08-02",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_04",22,4.3,143
"2020-08-02",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"05_09",15,3.8,133
"2020-08-02",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"10_14",14,4.3,144
"2020-08-02",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"15_19",32,10.4,320
"2020-08-02",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"20_24",81,15.8,552
"2020-08-02",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"25_29",58,13.2,501
"2020-08-02",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"30_34",44,13.3,506
"2020-08-02",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"35_39",53,13.1,488
"2020-08-02",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"40_44",36,11.9,407
"2020-08-02",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"45_49",41,10,373
"2020-08-02",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"50_54",29,8.3,325
"2020-08-02",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"55_59",15,7.8,287
"2020-08-02",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60_64",26,6.9,215
"2020-08-02",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"65_69",11,5.5,154
"2020-08-02",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"70_74",12,3.9,108
"2020-08-02",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"75_79",6,4.2,82
"2020-08-02",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"80_84",9,6.7,97
"2020-08-02",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"85_89",7,12.8,113
"2020-08-02",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"90+",1,17.2,89
"2020-08-02",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,unassigned,2,,13
"2020-08-02",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60+",72,6.4,858
"2020-08-02",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_59",442,9.8,4192
"2020-08-01",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_04",15,4,133
"2020-08-01",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"05_09",17,3.7,132
"2020-08-01",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"10_14",15,4.4,146
"2020-08-01",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"15_19",35,10.7,331
"2020-08-01",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"20_24",52,15.2,531
"2020-08-01",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"25_29",42,13.1,499
"2020-08-01",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"30_34",53,13.6,519
"2020-08-01",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"35_39",61,13,485
"2020-08-01",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"40_44",35,11.9,407
"2020-08-01",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"45_49",33,10,373
"2020-08-01",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"50_54",33,8.7,341
"2020-08-01",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"55_59",27,8.2,301
"2020-08-01",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60_64",25,6.5,201
"2020-08-01",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"65_69",20,5.7,160
"2020-08-01",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"70_74",6,3.6,101
"2020-08-01",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"75_79",6,4.1,80
"2020-08-01",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"80_84",8,6.6,95
"2020-08-01",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"85_89",9,12.6,111
"2020-08-01",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"90+",1,18,93
"2020-08-01",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,unassigned,0,,11
"2020-08-01",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60+",75,6.2,841
"2020-08-01",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_59",418,9.8,4209
"2020-07-31",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_04",17,4.2,139
"2020-07-31",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"05_09",14,3.6,127
"2020-07-31",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"10_14",13,4.3,145
"2020-07-31",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"15_19",41,10.7,332
"2020-07-31",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"20_24",64,15.2,531
"2020-07-31",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"25_29",51,13.4,510
"2020-07-31",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"30_34",55,13.4,512
"2020-07-31",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"35_39",57,12.3,460
"2020-07-31",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"40_44",54,12.4,424
"2020-07-31",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"45_49",51,9.9,368
"2020-07-31",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"50_54",44,8.7,340
"2020-07-31",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"55_59",44,8.2,302
"2020-07-31",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60_64",21,6.5,202
"2020-07-31",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"65_69",16,5.5,155
"2020-07-31",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"70_74",19,3.6,100
"2020-07-31",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"75_79",10,4.2,81
"2020-07-31",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"80_84",18,6.9,99
"2020-07-31",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"85_89",20,12.8,113
"2020-07-31",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"90+",12,18.9,98
"2020-07-31",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,unassigned,4,,11
"2020-07-31",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60+",116,6.3,848
"2020-07-31",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_59",509,9.8,4201
"2020-07-30",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_04",25,4.2,139
"2020-07-30",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"05_09",14,3.8,135
"2020-07-30",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"10_14",24,4.7,157
"2020-07-30",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"15_19",55,11.3,348
"2020-07-30",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"20_24",93,15.4,538
"2020-07-30",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"25_29",80,13.9,530
"2020-07-30",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"30_34",96,13.9,528
"2020-07-30",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"35_39",84,12.3,459
"2020-07-30",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"40_44",79,12.4,422
"2020-07-30",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"45_49",68,10.1,376
"2020-07-30",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"50_54",52,8.7,339
"2020-07-30",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"55_59",44,7.9,289
"2020-07-30",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60_64",38,7.1,222
"2020-07-30",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"65_69",30,5.8,161
"2020-07-30",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"70_74",17,3.4,94
"2020-07-30",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"75_79",11,4.1,79
"2020-07-30",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"80_84",12,7.2,103
"2020-07-30",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"85_89",14,12.4,109
"2020-07-30",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"90+",19,20.9,108
"2020-07-30",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,unassigned,2,,8
"2020-07-30",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60+",141,6.5,876
"2020-07-30",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_59",716,10,4268
"2020-07-29",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_04",18,3.7,123
"2020-07-29",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"05_09",29,3.9,139
"2020-07-29",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"10_14",24,4.7,158
"2020-07-29",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"15_19",58,10.8,333
"2020-07-29",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"20_24",95,15.6,544
"2020-07-29",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"25_29",104,13.8,523
"2020-07-29",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"30_34",95,13,496
"2020-07-29",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"35_39",106,11.8,439
"2020-07-29",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"40_44",78,11.7,401
"2020-07-29",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"45_49",80,9.5,352
"2020-07-29",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"50_54",63,8.7,339
"2020-07-29",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"55_59",59,7.9,291
"2020-07-29",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60_64",42,6.8,213
"2020-07-29",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"65_69",26,5.7,159
"2020-07-29",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"70_74",13,3.8,105
"2020-07-29",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"75_79",20,4.4,85
"2020-07-29",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"80_84",13,7.2,103
"2020-07-29",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"85_89",23,12.4,109
"2020-07-29",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"90+",26,19.3,100
"2020-07-29",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,unassigned,1,,7
"2020-07-29",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"60+",163,6.5,874
"2020-07-29",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_59",810,9.7,4145
"2020-07-28",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"00_04",24,3.7,121
"2020-07-28",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"05_09",22,3.8,136
"2020-07-28",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"10_14",28,4.8,160
"2020-07-28",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"15_19",52,10.5,324
"2020-07-28",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"20_24",89,15.5,539
"2020-07-28",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"25_29",80,12.9,489
"2020-07-28",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"30_34",76,12.5,475
"2020-07-28",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"35_39",61,10.3,385
"2020-07-28",nation,E92000001,England,newCasesBySpecimenDateAgeDemographics,"40_44",55,11.2,383
